"FieldID_unique","Date","Year","Province","SamplerNo.x","FieldID","SamplerType","ExtractionGroup","qPCRPlate","JDay","SampleID","SsCtMean","SsCtSD","SsMean","logSsMean","VolumeSampled","TtCt","TtSD","Water","week","month","SsMean_t1","logSs_t1","SamplerNo.y","MeanWetness","DiffMeanWet","MeanWet_1d","MaxWetness","DiffMaxWet","MaxWet_1d","MinWetness","DiffMinWet","MinWet_1d","MeanTemp","DiffMeanT","MeanT_1d","MaxTemp","DiffMaxT","MaxT_1d","MinTemp","DiffMinT","MinT_1d","MeanRH","DiffMeanRH","MeanRH_1d","MaxRH","DiffMaxRH","MaxRH_1d","MinRH","DiffMinRH","MinRH_1d","DiffRH_0d","DiffRH_1d","DiffRH_2d","MaxDiffRH_2h","MaxDiffRH_3h","MeanVPD","DiffMeanVPD","MeanVPD_1d","MaxVPD","DiffMaxVPD","MaxVPD_1d","MinVPD","DiffMinVPD","MinVPD_1d","TotalPrecip","Precip_1d","RainYN","MaxRain","MinRain","MeanWC","DiffMeanWC","MeanWC_1d","MaxWC","DiffMaxWC","MaxWC_1d","MinWC","DiffMinWC","MinWC_1d","MeanDP","DiffMeanDP","MeanDP_1d","MaxDP","DiffMaxDP","MaxDP_1d","MinDP","DiffMinDP","MinDP_1d","MeanSoilTemp","DiffMeanSoilT","MeanSoilT_1d","MaxSoilTemp","DiffMaxSoilT","MaxSoilT_1d","MinSoilTemp","DiffMinSoilT","MinSoilT_1d","jday"
"2105-in01",2021-07-30,"2021","Alberta","01","2105-in",NA,"Bean",NA,211,"01_211",34.5,0.1,67.4,1.84,NA,25.7,0,NA,31,7,114.6,2.06,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.81666667,-2.925,23.74166667,29.8,-5.4,35.2,12.2,-2.9,15.1,64.63333333,8.658333333,55.975,86.9,17.1,69.8,45.2,5.6,39.6,41.7,30.2,28.1,13.4,19.5,7.490489043,-3.267235987,10.75772503,15.75629498,-8.33753796,24.09383294,1.326365226,-2.54973667,3.876101896,0,0,0,0,0,19.48333333,-4.041666667,23.525,20.9,-4.9,25.8,17.4,-3.5,20.9,13.35416667,-0.783333333,14.1375,17.6,-4.1,21.7,8.7,0.5,8.2,19.00416667,-0.829166667,19.83333333,22.3,-1.4,23.7,16,-0.5,16.5,211
"2105-in01",2021-07-31,"2021","Alberta","01","2105-in",NA,"Bean",NA,212,"01_212",33.3,0.3,127,2.11,NA,25.9,0.1,NA,31,7,67.4,1.84,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,22.21666667,1.4,20.81666667,33.2,3.4,29.8,12.3,0.1,12.2,60.7875,-3.845833333,64.63333333,78.9,-8,86.9,44.9,-0.3,45.2,34,41.7,30.2,18.5,23.8,9.227399882,1.736910839,7.490489043,20.20962063,4.453325651,15.75629498,2.360702156,1.03433693,1.326365226,0,0,0,0,0,16.33333333,-3.15,19.48333333,17,-3.9,20.9,15.2,-2.2,17.4,13.85,0.495833333,13.35416667,21.3,3.7,17.6,8.1,-0.6,8.7,19.275,0.270833333,19.00416667,23.2,0.9,22.3,15.6,-0.4,16,212
"2105-in01",2021-08-01,"2021","Alberta","01","2105-in",NA,"Bean",NA,213,"01_213",31.3,0,406.1,2.61,NA,25.9,0.1,NA,31,8,127,2.11,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,23.74583333,1.529166667,22.21666667,34,0.8,33.2,13.6,1.3,12.3,48.99583333,-11.79166667,60.7875,68.6,-10.3,78.9,35.8,-9.1,44.9,32.8,34,41.7,8.3,12.6,12.29409178,3.066691902,9.227399882,22.87951547,2.669894836,20.20962063,3.51308283,1.152380674,2.360702156,0,0,0,0,0,14.575,-1.758333333,16.33333333,15.2,-1.8,17,13.6,-1.6,15.2,12.0125,-1.8375,13.85,20.2,-1.1,21.3,4.6,-3.5,8.1,19.70833333,0.433333333,19.275,24.1,0.9,23.2,15.7,0.1,15.6,213
"2105-in01",2021-08-06,"2021","Alberta","01","2105-in",NA,"Bean",NA,218,"01_218",30.1,0.1,783.1,2.89,NA,25.9,0.2,NA,32,8,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1875,0.591666667,20.59583333,30.8,-0.9,31.7,14.1,3,11.1,59.87083333,-8.416666667,68.2875,84.1,-4.2,88.3,32.2,-12.9,45.1,51.9,43.2,42.1,15.3,24.5,8.805173404,1.78279067,7.022382734,21.64417258,3.675112276,17.9690603,1.869990157,0.566451139,1.303539019,0,0,0,0,0,17.04166667,-2.720833333,19.7625,17.9,-3,20.9,15.6,-2.7,18.3,12.08333333,-1.970833333,14.05416667,15.6,-3.4,19,8.7,0.1,8.6,18.69166667,-0.5625,19.25416667,21.3,-1.6,22.9,16.6,1.1,15.5,218
"2105-in01",2021-08-07,"2021","Alberta","01","2105-in",NA,"Bean",NA,219,"01_219",27.4,1,4116.3,3.61,NA,26.6,0.2,NA,32,8,783.1,2.89,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1,-0.0875,21.1875,30.6,-0.2,30.8,11.4,-2.7,14.1,57.12083333,-2.75,59.87083333,90.3,6.2,84.1,29.4,-2.8,32.2,60.9,51.9,43.2,27.8,41.2,9.743507005,0.938333601,8.805173404,21.59638206,-0.047790516,21.64417258,1.155140456,-0.714849701,1.869990157,0,0,0,0,0,15.12916667,-1.9125,17.04166667,15.9,-2,17.9,14.2,-1.4,15.6,10.74166667,-1.341666667,12.08333333,16.3,0.7,15.6,8,-0.7,8.7,18.55,-0.141666667,18.69166667,21.5,0.2,21.3,15.6,-1,16.6,219
"2105-in01",2021-08-08,"2021","Alberta","01","2105-in",NA,"Bean",NA,220,"01_220",36.1,0.3,26.7,1.44,NA,26,0,NA,32,8,4116.3,3.61,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.58333333,-6.516666667,21.1,20.5,-10.1,30.6,11.7,0.3,11.4,74.94166667,17.82083333,57.12083333,87.9,-2.4,90.3,49.7,20.3,29.4,38.2,60.9,51.9,11.4,19.3,3.109202968,-6.634304037,9.743507005,8.443155687,-13.15322637,21.59638206,1.23278583,0.077645374,1.155140456,17.1,17.1,0,9.6,0,22.825,7.695833333,15.12916667,27.1,11.2,15.9,13.9,-0.3,14.2,10,-0.741666667,10.74166667,11.3,-5,16.3,8.5,0.5,8,15.90416667,-2.645833333,18.55,18.1,-3.4,21.5,14.7,-0.9,15.6,220
"2105-in01",2021-08-09,"2021","Alberta","01","2105-in",NA,"Bean",NA,221,"01_221",32,0.1,264.4,2.42,NA,25.8,0,NA,32,8,26.7,1.44,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.15833333,1.575,14.58333333,25.3,4.8,20.5,11.9,0.2,11.7,73.975,-0.966666667,74.94166667,93,5.1,87.9,40.3,-9.4,49.7,52.7,38.2,60.9,17,25.2,4.223750965,1.114547997,3.109202968,12.61515924,4.172003554,8.443155687,0.735787597,-0.496998233,1.23278583,1.8,-15.3,17,0.7,0,25.59583333,2.770833333,22.825,27.5,0.4,27.1,24.4,10.5,13.9,10.90833333,0.908333333,10,13.3,2,11.3,8,-0.5,8.5,15.90833333,0.004166667,15.90416667,18.6,0.5,18.1,14.1,-0.6,14.7,221
"2105-in01",2021-08-10,"2021","Alberta","01","2105-in",NA,"Bean",NA,222,"01_222",27.2,0,3997.4,3.6,NA,25.7,0.1,NA,32,8,264.4,2.42,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,17.45,1.291666667,16.15833333,23.3,-2,25.3,11.1,-0.8,11.9,58.91666667,-15.05833333,73.975,77.8,-15.2,93,40,-0.3,40.3,37.8,52.7,38.2,15,19.7,6.293590906,2.069839941,4.223750965,11.99444493,-0.620714307,12.61515924,2.247733437,1.51194584,0.735787597,0,-1.8,2,0,0,23.02083333,-2.575,25.59583333,24.4,-3.1,27.5,21.4,-3,24.4,8.916666667,-1.991666667,10.90833333,10.8,-2.5,13.3,6.6,-1.4,8,16.05833333,0.15,15.90833333,17.9,-0.7,18.6,14.4,0.3,14.1,222
"2105-in01",2021-08-11,"2021","Alberta","01","2105-in",NA,"Bean",NA,223,"01_223",27.1,0.1,4365.9,3.64,NA,25.8,0.1,NA,32,8,3997.4,3.6,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.18333333,1.733333333,17.45,25.2,1.9,23.3,12.6,1.5,11.1,54.3625,-4.554166667,58.91666667,80.9,3.1,77.8,34.4,-5.6,40,46.5,37.8,52.7,22.1,25.3,8.142706451,1.849115545,6.293590906,14.40464453,2.410199595,11.99444493,2.123643814,-0.124089623,2.247733437,0,0,0,0,0,19.725,-3.295833333,23.02083333,21.4,-3,24.4,17.4,-4,21.4,8.95,0.033333333,8.916666667,12.5,1.7,10.8,5.6,-1,6.6,16.57916667,0.520833333,16.05833333,19.1,1.2,17.9,14.5,0.1,14.4,223
"2105-in01",2021-08-12,"2021","Alberta","01","2105-in",NA,"Bean",NA,224,"01_224",36.3,0.2,23.2,1.38,NA,25.7,0,NA,32,8,4365.9,3.64,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.45833333,0.275,19.18333333,29.5,4.3,25.2,11.7,-0.9,12.6,54.81666667,0.454166667,54.3625,78.7,-2.2,80.9,31.5,-2.9,34.4,47.2,46.5,37.8,14.2,26.3,8.528250275,0.385543824,8.142706451,19.60423542,5.199590891,14.40464453,2.211124326,0.087480512,2.123643814,0,0,0,0,0,16.80833333,-2.916666667,19.725,17.9,-3.5,21.4,15.6,-1.8,17.4,9.366666667,0.416666667,8.95,14.7,2.2,12.5,6.6,1,5.6,17.15416667,0.575,16.57916667,20.2,1.1,19.1,14.9,0.4,14.5,224
"2105-in01",2021-08-13,"2021","Alberta","01","2105-in",NA,"Bean",NA,225,"01_225",28.9,0.1,1580.3,3.2,NA,25.8,0.1,NA,33,8,23.2,1.38,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.44166667,-0.016666667,19.45833333,31.7,2.2,29.5,8,-3.7,11.7,59.975,5.158333333,54.81666667,85.3,6.6,78.7,29.9,-1.6,31.5,55.4,47.2,46.5,18.2,29.2,9.326501542,0.798251268,8.528250275,23.67135938,4.067123957,19.60423542,1.215597832,-0.995526494,2.211124326,14.9,14.9,0,14.9,0,25.40833333,8.6,16.80833333,30.2,12.3,17.9,15.9,0.3,15.6,10.24583333,0.879166667,9.366666667,16.1,1.4,14.7,5.4,-1.2,6.6,16.9,-0.254166667,17.15416667,21.1,0.9,20.2,12.8,-2.1,14.9,225
"2105-in01",2021-08-14,"2021","Alberta","01","2105-in",NA,"Bean",NA,226,"01_226",33.7,0.1,103.7,2.02,NA,26.1,0.2,NA,33,8,1580.3,3.2,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0125,2.570833333,19.44166667,34.4,2.7,31.7,11.5,3.5,8,51.17083333,-8.804166667,59.975,72.6,-12.7,85.3,22.6,-7.3,29.9,50,55.4,47.2,21.9,25.6,12.42545357,3.098952028,9.326501542,30.74095605,7.069596673,23.67135938,2.73981684,1.524219009,1.215597832,0,-14.9,15,0,0,21.50416667,-3.904166667,25.40833333,23.6,-6.6,30.2,18.7,2.8,15.9,10.07916667,-0.166666667,10.24583333,16.9,0.8,16.1,6.2,0.8,5.4,17.7,0.8,16.9,21.6,0.5,21.1,13.9,1.1,12.8,226
"2105-in01",2021-08-15,"2021","Alberta","01","2105-in",NA,"Bean",NA,227,"01_227",30.5,0.1,640.9,2.81,NA,25.7,0.1,NA,33,8,103.7,2.02,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.925,-1.0875,22.0125,32.5,-1.9,34.4,11.9,0.4,11.5,53.38333333,2.2125,51.17083333,77.6,5,72.6,22.6,0,22.6,55,50,55.4,21.7,27.7,9.675703383,-2.749750187,12.42545357,27.47448728,-3.26646877,30.74095605,2.399019272,-0.340797569,2.73981684,11.3,11.3,0,11.1,0,22.14166667,0.6375,21.50416667,29.7,6.1,23.6,17.4,-1.3,18.7,10.3375,0.258333333,10.07916667,17.4,0.5,16.9,5.7,-0.5,6.2,17.63333333,-0.066666667,17.7,20.5,-1.1,21.6,14.9,1,13.9,227
"2105-in01",2021-08-16,"2021","Alberta","01","2105-in",NA,"Bean",NA,228,"01_228",36.3,0.3,24.4,1.41,NA,26.3,0,NA,33,8,640.9,2.81,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.02083333,-0.904166667,20.925,25.8,-6.7,32.5,14,2.1,11.9,47.64583333,-5.7375,53.38333333,66.6,-11,77.6,32.8,10.2,22.6,33.8,55,50,12.6,19.8,9.093471743,-0.58223164,9.675703383,15.2815515,-12.19293578,27.47448728,3.831306847,1.432287575,2.399019272,0,-11.3,11,0,0,23.91666667,1.775,22.14166667,25.8,-3.9,29.7,21.8,4.4,17.4,8.2375,-2.1,10.3375,12.7,-4.7,17.4,3.3,-2.4,5.7,16.84166667,-0.791666667,17.63333333,19.2,-1.3,20.5,14.8,-0.1,14.9,228
"2105-in01",2021-08-17,"2021","Alberta","01","2105-in",NA,"Bean",NA,229,"01_229",37.3,0.3,13.8,1.17,NA,25.6,0.1,NA,33,8,24.4,1.41,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.53333333,-8.4875,20.02083333,16,-9.8,25.8,7.6,-6.4,14,70.6125,22.96666667,47.64583333,88.5,21.9,66.6,47.9,15.1,32.8,40.6,33.8,55,10.8,14.9,3.062745554,-6.030726189,9.093471743,5.939197403,-9.342354099,15.2815515,0.868359129,-2.962947717,3.831306847,10.3,10.3,0,3,0,23,-0.916666667,23.91666667,30.2,4.4,25.8,20.1,-1.7,21.8,6.054166667,-2.183333333,8.2375,7.8,-4.9,12.7,3.4,0.1,3.3,12.3625,-4.479166667,16.84166667,15.1,-4.1,19.2,10.1,-4.7,14.8,229
"2105-in01",2021-08-18,"2021","Alberta","01","2105-in",NA,"Bean",NA,230,"01_230",29,0.1,1435.9,3.16,NA,27.3,0,NA,33,8,13.8,1.17,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.97916667,-0.554166667,11.53333333,16.6,0.6,16,7.8,0.2,7.6,75.51666667,4.904166667,70.6125,89.1,0.6,88.5,57.3,9.4,47.9,31.8,40.6,33.8,11.5,16.6,2.512453602,-0.550291952,3.062745554,5.461074064,-0.478123339,5.939197403,0.848682753,-0.019676376,0.868359129,0,-10.3,10,0,0,27.46666667,4.466666667,23,29.3,-0.9,30.2,26.6,6.5,20.1,6.591666667,0.5375,6.054166667,8.4,0.6,7.8,4.7,1.3,3.4,12.15416667,-0.208333333,12.3625,14.2,-0.9,15.1,10.6,0.5,10.1,230
"2105-out03",2021-07-07,"2021","Alberta","03","2105-out",NA,"Bean",NA,188,"03_188",32.9,0.1,166.5,2.22,NA,25.7,0,NA,27,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-08,"2021","Alberta","03","2105-out",NA,"Bean",NA,189,"03_189",27,0,4607.4,3.66,NA,26.3,0.1,NA,27,7,166.5,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-09,"2021","Alberta","03","2105-out",NA,"Bean",NA,190,"03_190",28.6,0.1,1832.9,3.26,NA,26.1,0,NA,28,7,4607.4,3.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-10,"2021","Alberta","03","2105-out",NA,"Bean",NA,191,"03_191",29.3,0.1,1256.8,3.1,NA,25.8,0.1,NA,28,7,1832.9,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-11,"2021","Alberta","03","2105-out",NA,"Bean",NA,192,"03_192",28.1,0.7,2489.4,3.4,NA,25.7,0.1,NA,28,7,1256.8,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-12,"2021","Alberta","03","2105-out",NA,"Bean",NA,193,"03_193",30.5,0.1,614.9,2.79,NA,25.8,0,NA,28,7,2489.4,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-13,"2021","Alberta","03","2105-out",NA,"Bean",NA,194,"03_194",27.4,0.1,3624.5,3.56,NA,25.7,0,NA,28,7,614.9,2.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-17,"2021","Alberta","03","2105-out",NA,"Bean",NA,198,"03_198",29.3,0.2,1214.8,3.08,NA,25.9,0,NA,29,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-18,"2021","Alberta","03","2105-out",NA,"Bean",NA,199,"03_199",27.8,0,2902.1,3.46,NA,25.8,0.1,NA,29,7,1214.8,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-19,"2021","Alberta","03","2105-out",NA,"Bean",NA,200,"03_200",29,0.2,1457.5,3.16,NA,25.7,0,NA,29,7,2902.1,3.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-20,"2021","Alberta","03","2105-out",NA,"Bean",NA,201,"03_201",28.6,1,2068.2,3.32,NA,25.9,0.1,NA,29,7,1457.5,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-21,"2021","Alberta","03","2105-out",NA,"Bean",NA,202,"03_202",30.9,0.3,497.6,2.7,NA,25.9,0,NA,29,7,2068.2,3.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-23,"2021","Alberta","03","2105-out",NA,"Bean",NA,204,"03_204",35.4,2.2,57.7,1.77,NA,25.7,0,NA,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-24,"2021","Alberta","03","2105-out",NA,"Bean",NA,205,"03_205",31.5,0.3,353.5,2.55,NA,25.7,0.1,NA,30,7,57.7,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-25,"2021","Alberta","03","2105-out",NA,"Bean",NA,206,"03_206",30.5,0,644.9,2.81,NA,25.8,0.1,NA,30,7,353.5,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-26,"2021","Alberta","03","2105-out",NA,"Bean",NA,207,"03_207",26.4,0,6360.8,3.8,NA,25.7,0,NA,30,7,644.9,2.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-27,"2021","Alberta","03","2105-out",NA,"Bean",NA,208,"03_208",30.5,0,620,2.79,NA,25.7,0,NA,30,7,6360.8,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-28,"2021","Alberta","03","2105-out",NA,"Bean",NA,209,"03_209",27.2,0.2,4057.4,3.61,NA,26,0,NA,30,7,620,2.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-29,"2021","Alberta","03","2105-out",NA,"Bean",NA,210,"03_210",29.8,0.2,922.6,2.97,NA,25.7,0,NA,30,7,4057.4,3.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-30,"2021","Alberta","03","2105-out",NA,"Bean",NA,211,"03_211",27,0.2,4436.3,3.65,NA,25.8,0.1,NA,31,7,922.6,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105-out03",2021-07-31,"2021","Alberta","03","2105-out",NA,"Bean",NA,212,"03_212",31.2,0.2,421.7,2.63,NA,25.9,0.1,NA,31,7,4436.3,3.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
